unified_customer_id,full_name,city,age,hdbank_customer_id,vietjetair_customer_id,hdbank_segment,preferred_channel,monthly_income,credit_score,has_credit_card,membership_tier,home_airport,email_opt_in,shared_customer,has_hdbank,has_vietjetair
U-1302,Pham Hoa,Ha Noi,50,,CUS-1302,SALARY_PLUS,APP,55000000.00,682,false,SKYJOY_GOLD,PQC,true,false,false,true
U-0903,Phan Tuan,Hai Phong,58,CUS-0903,,SALARY_PLUS,APP,84000000.00,768,true,SKYJOY_RED,PQC,true,false,true,false
U-1303,Huynh Khanh,Can Tho,45,,CUS-1303,EMERGING_AFFLUENT,BRANCH,48000000.00,701,true,SKYJOY_RED,HAN,true,false,false,true
U-0904,Pham Tuan,Hai Phong,30,CUS-0904,,AFFLUENT,BRANCH,118000000.00,749,true,SKYJOY_RED,SGN,true,false,true,false
U-1304,Bui Hoa,Nha Trang,44,,CUS-1304,SALARY_PLUS,APP,91000000.00,834,true,SKYJOY_GOLD,PQC,true,false,false,true
U-0905,Tran Giang,Ho Chi Minh City,57,CUS-0905,,YOUNG_FAMILY,APP,25000000.00,708,true,SKYJOY_GOLD,SGN,true,false,true,false
U-1305,Tran Khanh,Hai Phong,38,,CUS-1305,AFFLUENT,SMS,80000000.00,730,true,SKYJOY_PLATINUM,PQC,true,false,false,true
U-0906,Vu Lan,Hai Phong,41,CUS-0906,,EMERGING_AFFLUENT,APP,120000000.00,750,false,SKYJOY_RED,CXR,false,false,true,false
U-1306,Bui Linh,Ho Chi Minh City,61,,CUS-1306,AFFLUENT,SMS,63000000.00,770,true,SKYJOY_PLATINUM,CXR,true,false,false,true
U-0907,Phan Giang,Nha Trang,34,CUS-0907,,SALARY_PLUS,BRANCH,117000000.00,814,false,SKYJOY_GOLD,SGN,true,false,true,false
U-1307,Vu Chi,Da Nang,27,,CUS-1307,AFFLUENT,BRANCH,91000000.00,799,false,SKYJOY_RED,PQC,true,false,false,true
U-0908,Vu Dung,Da Nang,33,CUS-0908,,AFFLUENT,APP,40000000.00,801,true,SKYJOY_RED,SGN,true,false,true,false
U-1308,Phan Hanh,Ha Noi,44,,CUS-1308,AFFLUENT,APP,114000000.00,644,true,SKYJOY_RED,CXR,true,false,false,true
U-0909,Dang Bao,Nha Trang,45,CUS-0909,,AFFLUENT,APP,85000000.00,623,true,SKYJOY_RED,SGN,true,false,true,false
U-1309,Bui Vy,Da Nang,26,,CUS-1309,SALARY_PLUS,APP,97000000.00,747,true,SKYJOY_RED,DAD,true,false,false,true
U-0910,Le Minh,Hai Phong,33,CUS-0910,,YOUNG_FAMILY,SMS,116000000.00,665,true,SKYJOY_GOLD,PQC,true,false,true,false
U-1310,Nguyen Tuan,Ho Chi Minh City,41,,CUS-1310,EMERGING_AFFLUENT,APP,105000000.00,666,true,SKYJOY_RED,SGN,true,false,false,true
U-0911,Bui Dung,Hai Phong,43,CUS-0911,,YOUNG_FAMILY,BRANCH,88000000.00,832,true,SKYJOY_RED,SGN,true,false,true,false
U-1311,Tran Linh,Ha Noi,45,,CUS-1311,SALARY_PLUS,APP,80000000.00,668,false,SKYJOY_RED,SGN,false,false,false,true
U-0912,Vu Vy,Ho Chi Minh City,55,CUS-0912,,AFFLUENT,SMS,59000000.00,754,true,SKYJOY_GOLD,CXR,true,false,true,false
U-1312,Dang Hanh,Da Nang,42,,CUS-1312,SALARY_PLUS,APP,43000000.00,694,false,SKYJOY_RED,PQC,true,false,false,true
U-0913,Vu An,Can Tho,28,CUS-0913,,EMERGING_AFFLUENT,APP,96000000.00,719,true,SKYJOY_PLATINUM,DAD,true,false,true,false
U-1313,Nguyen Trang,Ho Chi Minh City,34,,CUS-1313,AFFLUENT,APP,93000000.00,811,false,SKYJOY_RED,DAD,true,false,false,true
U-0914,Dang An,Ho Chi Minh City,41,CUS-0914,,YOUNG_FAMILY,APP,86000000.00,633,false,SKYJOY_GOLD,PQC,true,false,true,false
U-1314,Dang Giang,Hai Phong,45,,CUS-1314,AFFLUENT,BRANCH,30000000.00,737,false,SKYJOY_PLATINUM,DAD,true,false,false,true
U-0915,Pham Thao,Ha Noi,58,CUS-0915,,AFFLUENT,APP,66000000.00,672,false,SKYJOY_RED,DAD,true,false,true,false
U-1315,Pham Linh,Ha Noi,46,,CUS-1315,SALARY_PLUS,APP,69000000.00,631,true,SKYJOY_GOLD,CXR,true,false,false,true
U-0916,Phan Vy,Nha Trang,62,CUS-0916,,EMERGING_AFFLUENT,APP,101000000.00,808,false,SKYJOY_RED,SGN,true,false,true,false
U-1316,Phan Ngoc,Da Nang,34,,CUS-1316,YOUNG_FAMILY,APP,19000000.00,780,true,SKYJOY_RED,PQC,true,false,false,true
U-0917,Pham Binh,Nha Trang,29,CUS-0917,,AFFLUENT,APP,119000000.00,745,true,SKYJOY_RED,HAN,false,false,true,false
U-1317,Hoang Ngoc,Da Nang,56,,CUS-1317,EMERGING_AFFLUENT,APP,90000000.00,686,true,SKYJOY_RED,HAN,false,false,false,true
U-0918,Dang Thao,Ha Noi,30,CUS-0918,,AFFLUENT,APP,31000000.00,648,true,SKYJOY_GOLD,HAN,true,false,true,false
U-1318,Tran Hoa,Can Tho,61,,CUS-1318,EMERGING_AFFLUENT,APP,36000000.00,733,true,SKYJOY_RED,CXR,true,false,false,true
U-0919,Pham Hanh,Nha Trang,42,CUS-0919,,AFFLUENT,APP,37000000.00,707,false,SKYJOY_RED,HAN,true,false,true,false
U-1319,Pham Bao,Can Tho,46,,CUS-1319,SALARY_PLUS,BRANCH,82000000.00,636,true,SKYJOY_GOLD,DAD,true,false,false,true
U-0920,Vu An,Can Tho,26,CUS-0920,,SALARY_PLUS,APP,54000000.00,762,true,SKYJOY_RED,DAD,true,false,true,false
U-1320,Tran Phuc,Hai Phong,56,,CUS-1320,AFFLUENT,APP,39000000.00,805,false,SKYJOY_RED,HAN,false,false,false,true
U-0921,Pham An,Can Tho,22,CUS-0921,,AFFLUENT,SMS,116000000.00,765,true,SKYJOY_RED,SGN,true,false,true,false
U-1321,Tran An,Nha Trang,52,,CUS-1321,YOUNG_FAMILY,APP,96000000.00,719,true,SKYJOY_GOLD,PQC,true,false,false,true
U-0922,Huynh Quang,Can Tho,31,CUS-0922,,YOUNG_FAMILY,APP,64000000.00,677,true,SKYJOY_GOLD,HAN,false,false,true,false
U-1322,Phan Khanh,Ha Noi,45,,CUS-1322,AFFLUENT,APP,56000000.00,656,true,SKYJOY_RED,CXR,false,false,false,true
U-0923,Phan Dung,Nha Trang,44,CUS-0923,,SALARY_PLUS,BRANCH,71000000.00,726,true,SKYJOY_RED,PQC,true,false,true,false
U-1323,Huynh Linh,Nha Trang,47,,CUS-1323,SALARY_PLUS,SMS,44000000.00,682,true,SKYJOY_RED,HAN,false,false,false,true
U-0924,Bui Minh,Can Tho,57,CUS-0924,,YOUNG_FAMILY,APP,57000000.00,674,true,SKYJOY_RED,CXR,true,false,true,false
U-1324,Hoang Phuc,Ho Chi Minh City,34,,CUS-1324,SALARY_PLUS,APP,38000000.00,788,true,SKYJOY_RED,HAN,false,false,false,true
U-0925,Nguyen Hanh,Can Tho,58,CUS-0925,,SALARY_PLUS,APP,113000000.00,794,true,SKYJOY_RED,PQC,true,false,true,false
U-1325,Pham Dung,Can Tho,42,,CUS-1325,YOUNG_FAMILY,APP,112000000.00,653,false,SKYJOY_RED,CXR,false,false,false,true
U-0926,Bui Trang,Nha Trang,62,CUS-0926,,AFFLUENT,SMS,118000000.00,636,true,SKYJOY_RED,SGN,true,false,true,false
U-1326,Tran Linh,Da Nang,34,,CUS-1326,SALARY_PLUS,BRANCH,57000000.00,835,true,SKYJOY_GOLD,DAD,true,false,false,true
U-0927,Vu Thao,Da Nang,33,CUS-0927,,EMERGING_AFFLUENT,APP,120000000.00,763,true,SKYJOY_PLATINUM,HAN,true,false,true,false
U-1327,Dang Phuc,Ha Noi,57,,CUS-1327,YOUNG_FAMILY,SMS,53000000.00,796,false,SKYJOY_RED,SGN,true,false,false,true
U-0928,Le Quang,Ho Chi Minh City,24,CUS-0928,,SALARY_PLUS,SMS,78000000.00,717,true,SKYJOY_GOLD,CXR,true,false,true,false
U-1328,Huynh Quang,Hai Phong,58,,CUS-1328,SALARY_PLUS,APP,20000000.00,745,false,SKYJOY_RED,DAD,false,false,false,true
U-0929,Huynh Binh,Ha Noi,30,CUS-0929,,EMERGING_AFFLUENT,SMS,37000000.00,648,false,SKYJOY_GOLD,HAN,false,false,true,false
U-1329,Huynh Lan,Nha Trang,27,,CUS-1329,EMERGING_AFFLUENT,APP,120000000.00,746,true,SKYJOY_PLATINUM,PQC,false,false,false,true
U-0930,Huynh Khanh,Ha Noi,54,CUS-0930,,EMERGING_AFFLUENT,BRANCH,21000000.00,745,true,SKYJOY_RED,HAN,true,false,true,false
U-1330,Hoang Quang,Can Tho,43,,CUS-1330,AFFLUENT,APP,115000000.00,788,true,SKYJOY_RED,CXR,true,false,false,true
U-0931,Bui An,Nha Trang,58,CUS-0931,,AFFLUENT,APP,43000000.00,740,true,SKYJOY_RED,DAD,true,false,true,false
U-1331,Huynh Minh,Hai Phong,49,,CUS-1331,YOUNG_FAMILY,SMS,34000000.00,708,true,SKYJOY_RED,PQC,true,false,false,true
U-0932,Tran Quang,Nha Trang,27,CUS-0932,,EMERGING_AFFLUENT,SMS,32000000.00,625,false,SKYJOY_GOLD,SGN,true,false,true,false
U-1332,Le Minh,Ho Chi Minh City,31,,CUS-1332,SALARY_PLUS,SMS,27000000.00,622,true,SKYJOY_GOLD,DAD,false,false,false,true
U-0933,Bui Binh,Ha Noi,59,CUS-0933,,YOUNG_FAMILY,APP,60000000.00,821,true,SKYJOY_GOLD,SGN,true,false,true,false
U-1333,Pham Binh,Ha Noi,27,,CUS-1333,AFFLUENT,APP,119000000.00,795,true,SKYJOY_RED,SGN,true,false,false,true
U-0934,Dang Hanh,Can Tho,34,CUS-0934,,YOUNG_FAMILY,APP,41000000.00,740,true,SKYJOY_GOLD,SGN,true,false,true,false
U-1334,Dang An,Ho Chi Minh City,33,,CUS-1334,SALARY_PLUS,APP,87000000.00,767,false,SKYJOY_GOLD,SGN,true,false,false,true
U-0935,Huynh Hoa,Ha Noi,47,CUS-0935,,EMERGING_AFFLUENT,APP,82000000.00,783,true,SKYJOY_RED,DAD,true,false,true,false
U-1335,Dang An,Nha Trang,38,,CUS-1335,EMERGING_AFFLUENT,SMS,26000000.00,635,true,SKYJOY_RED,SGN,true,false,false,true
U-0936,Phan Binh,Nha Trang,50,CUS-0936,,AFFLUENT,BRANCH,104000000.00,642,true,SKYJOY_GOLD,DAD,true,false,true,false
U-1336,Bui Binh,Hai Phong,38,,CUS-1336,EMERGING_AFFLUENT,APP,113000000.00,827,true,SKYJOY_RED,PQC,true,false,false,true
U-0937,Pham Hoa,Hai Phong,32,CUS-0937,,AFFLUENT,SMS,70000000.00,739,false,SKYJOY_RED,PQC,true,false,true,false
U-1337,Vu Quang,Ha Noi,31,,CUS-1337,YOUNG_FAMILY,APP,21000000.00,655,false,SKYJOY_RED,HAN,true,false,false,true
U-0938,Nguyen Phuc,Nha Trang,33,CUS-0938,,SALARY_PLUS,APP,41000000.00,675,true,SKYJOY_RED,HAN,true,false,true,false
U-1338,Pham An,Can Tho,47,,CUS-1338,SALARY_PLUS,APP,88000000.00,691,true,SKYJOY_RED,PQC,true,false,false,true
U-0939,Le Thao,Nha Trang,25,CUS-0939,,EMERGING_AFFLUENT,BRANCH,26000000.00,702,true,SKYJOY_GOLD,HAN,true,false,true,false
U-1339,Vu Hanh,Can Tho,53,,CUS-1339,AFFLUENT,BRANCH,98000000.00,660,true,SKYJOY_RED,CXR,true,false,false,true
U-0940,Tran Dung,Hai Phong,40,CUS-0940,,EMERGING_AFFLUENT,SMS,106000000.00,652,true,SKYJOY_PLATINUM,SGN,true,false,true,false
U-1340,Huynh Phuc,Ha Noi,35,,CUS-1340,EMERGING_AFFLUENT,SMS,58000000.00,782,false,SKYJOY_PLATINUM,DAD,true,false,false,true
U-0941,Bui Linh,Nha Trang,34,CUS-0941,,SALARY_PLUS,BRANCH,118000000.00,781,true,SKYJOY_PLATINUM,CXR,true,false,true,false
U-1341,Pham Thao,Hai Phong,52,,CUS-1341,AFFLUENT,APP,30000000.00,718,true,SKYJOY_GOLD,SGN,true,false,false,true
U-0942,Vu Khanh,Ho Chi Minh City,50,CUS-0942,,YOUNG_FAMILY,SMS,119000000.00,817,true,SKYJOY_RED,SGN,true,false,true,false
U-1342,Pham An,Da Nang,44,,CUS-1342,YOUNG_FAMILY,APP,118000000.00,689,false,SKYJOY_RED,DAD,true,false,false,true
U-0943,Dang Hanh,Nha Trang,34,CUS-0943,,AFFLUENT,APP,25000000.00,808,false,SKYJOY_RED,CXR,true,false,true,false
U-1343,Phan Phuc,Nha Trang,22,,CUS-1343,EMERGING_AFFLUENT,APP,36000000.00,695,true,SKYJOY_GOLD,PQC,true,false,false,true
U-0944,Vu Dung,Can Tho,62,CUS-0944,,YOUNG_FAMILY,APP,94000000.00,733,true,SKYJOY_RED,DAD,true,false,true,false
U-1344,Pham Quang,Da Nang,32,,CUS-1344,SALARY_PLUS,APP,20000000.00,651,true,SKYJOY_RED,PQC,true,false,false,true
U-0945,Huynh Ngoc,Hai Phong,23,CUS-0945,,YOUNG_FAMILY,APP,68000000.00,665,true,SKYJOY_GOLD,SGN,true,false,true,false
U-1345,Huynh Vy,Hai Phong,24,,CUS-1345,AFFLUENT,SMS,109000000.00,653,true,SKYJOY_PLATINUM,HAN,true,false,false,true
U-0946,Dang Giang,Nha Trang,37,CUS-0946,,AFFLUENT,SMS,63000000.00,706,true,SKYJOY_RED,SGN,true,false,true,false
U-1346,Dang Bao,Hai Phong,48,,CUS-1346,YOUNG_FAMILY,SMS,88000000.00,830,true,SKYJOY_RED,HAN,true,false,false,true
U-0947,Hoang Hoa,Ha Noi,25,CUS-0947,,AFFLUENT,APP,107000000.00,677,true,SKYJOY_RED,HAN,false,false,true,false
U-1347,Le Trang,Da Nang,42,,CUS-1347,YOUNG_FAMILY,SMS,103000000.00,721,true,SKYJOY_GOLD,PQC,true,false,false,true
U-0948,Phan Tuan,Ho Chi Minh City,24,CUS-0948,,SALARY_PLUS,APP,44000000.00,678,true,SKYJOY_RED,SGN,true,false,true,false
U-1348,Huynh Trang,Ha Noi,47,,CUS-1348,SALARY_PLUS,APP,18000000.00,780,true,SKYJOY_RED,CXR,true,false,false,true
U-0949,Phan Giang,Ha Noi,60,CUS-0949,,EMERGING_AFFLUENT,APP,59000000.00,686,true,SKYJOY_GOLD,PQC,true,false,true,false
U-1349,Bui Trang,Can Tho,35,,CUS-1349,SALARY_PLUS,APP,67000000.00,825,true,SKYJOY_PLATINUM,HAN,true,false,false,true
U-0950,Bui Lan,Nha Trang,35,CUS-0950,,EMERGING_AFFLUENT,APP,24000000.00,785,true,SKYJOY_RED,DAD,true,false,true,false
U-1350,Nguyen Lan,Ho Chi Minh City,35,,CUS-1350,SALARY_PLUS,SMS,44000000.00,747,false,SKYJOY_RED,DAD,true,false,false,true
U-0951,Phan Giang,Can Tho,52,CUS-0951,,EMERGING_AFFLUENT,SMS,103000000.00,839,false,SKYJOY_RED,SGN,false,false,true,false
U-1351,Nguyen Bao,Ho Chi Minh City,39,,CUS-1351,AFFLUENT,APP,66000000.00,806,true,SKYJOY_RED,SGN,true,false,false,true
U-0952,Pham Phuc,Nha Trang,45,CUS-0952,,AFFLUENT,APP,101000000.00,625,true,SKYJOY_RED,SGN,true,false,true,false
U-1352,Hoang Quang,Ha Noi,29,,CUS-1352,AFFLUENT,SMS,78000000.00,664,true,SKYJOY_RED,HAN,true,false,false,true
U-0953,Bui Tuan,Da Nang,39,CUS-0953,,AFFLUENT,SMS,79000000.00,636,true,SKYJOY_RED,SGN,true,false,true,false
U-1353,Phan An,Ho Chi Minh City,53,,CUS-1353,YOUNG_FAMILY,SMS,70000000.00,664,false,SKYJOY_RED,SGN,true,false,false,true
U-0954,Hoang Lan,Nha Trang,52,CUS-0954,,SALARY_PLUS,SMS,21000000.00,791,true,SKYJOY_GOLD,HAN,true,false,true,false
U-1354,Nguyen Bao,Hai Phong,49,,CUS-1354,YOUNG_FAMILY,SMS,109000000.00,837,true,SKYJOY_RED,SGN,true,false,false,true
U-0955,Vu Thao,Hai Phong,32,CUS-0955,,EMERGING_AFFLUENT,SMS,65000000.00,805,true,SKYJOY_RED,DAD,true,false,true,false
U-1355,Bui Ngoc,Da Nang,51,,CUS-1355,EMERGING_AFFLUENT,SMS,36000000.00,828,true,SKYJOY_PLATINUM,CXR,true,false,false,true
U-0956,Phan Binh,Hai Phong,38,CUS-0956,,SALARY_PLUS,APP,63000000.00,785,true,SKYJOY_GOLD,HAN,false,false,true,false
U-1356,Huynh Trang,Nha Trang,31,,CUS-1356,EMERGING_AFFLUENT,APP,113000000.00,660,false,SKYJOY_RED,HAN,true,false,false,true
U-0957,Phan Binh,Can Tho,29,CUS-0957,,AFFLUENT,APP,91000000.00,621,true,SKYJOY_RED,HAN,true,false,true,false
U-1357,Huynh Thao,Ho Chi Minh City,42,,CUS-1357,EMERGING_AFFLUENT,APP,68000000.00,753,true,SKYJOY_RED,CXR,true,false,false,true
U-0958,Phan Chi,Ha Noi,62,CUS-0958,,YOUNG_FAMILY,APP,106000000.00,812,true,SKYJOY_RED,CXR,true,false,true,false
U-1358,Vu Dung,Ho Chi Minh City,41,,CUS-1358,SALARY_PLUS,SMS,56000000.00,831,true,SKYJOY_GOLD,HAN,true,false,false,true
U-0959,Nguyen Lan,Ho Chi Minh City,35,CUS-0959,,SALARY_PLUS,SMS,105000000.00,638,true,SKYJOY_RED,SGN,true,false,true,false
U-1359,Huynh Ngoc,Ho Chi Minh City,60,,CUS-1359,EMERGING_AFFLUENT,APP,65000000.00,673,true,SKYJOY_GOLD,PQC,true,false,false,true
U-0960,Bui Bao,Nha Trang,53,CUS-0960,,AFFLUENT,APP,62000000.00,627,true,SKYJOY_RED,PQC,true,false,true,false
U-1360,Tran Phuc,Nha Trang,59,,CUS-1360,EMERGING_AFFLUENT,BRANCH,105000000.00,745,false,SKYJOY_RED,PQC,true,false,false,true
U-0961,Tran Thao,Da Nang,56,CUS-0961,,AFFLUENT,APP,110000000.00,832,true,SKYJOY_PLATINUM,PQC,true,false,true,false
U-1361,Huynh Hoa,Hai Phong,52,,CUS-1361,AFFLUENT,APP,88000000.00,818,true,SKYJOY_RED,CXR,true,false,false,true
U-0962,Nguyen Dung,Hai Phong,23,CUS-0962,,YOUNG_FAMILY,APP,41000000.00,738,true,SKYJOY_RED,CXR,true,false,true,false
U-1362,Nguyen Khanh,Hai Phong,29,,CUS-1362,YOUNG_FAMILY,APP,75000000.00,695,false,SKYJOY_RED,CXR,true,false,false,true
U-0963,Tran Dung,Ho Chi Minh City,34,CUS-0963,,YOUNG_FAMILY,APP,18000000.00,719,false,SKYJOY_GOLD,HAN,true,false,true,false
U-1363,Nguyen Lan,Ha Noi,36,,CUS-1363,EMERGING_AFFLUENT,SMS,92000000.00,836,true,SKYJOY_GOLD,SGN,true,false,false,true
U-0964,Le Dung,Nha Trang,60,CUS-0964,,AFFLUENT,APP,64000000.00,823,true,SKYJOY_RED,CXR,false,false,true,false
U-1364,Huynh Tuan,Ho Chi Minh City,48,,CUS-1364,YOUNG_FAMILY,APP,73000000.00,762,true,SKYJOY_RED,SGN,true,false,false,true
U-0965,Huynh Thao,Can Tho,54,CUS-0965,,SALARY_PLUS,BRANCH,35000000.00,650,true,SKYJOY_RED,HAN,true,false,true,false
U-1365,Vu Tuan,Da Nang,57,,CUS-1365,EMERGING_AFFLUENT,APP,119000000.00,788,true,SKYJOY_RED,CXR,true,false,false,true
U-0966,Pham Dung,Da Nang,30,CUS-0966,,YOUNG_FAMILY,APP,25000000.00,750,false,SKYJOY_RED,DAD,true,false,true,false
U-1366,Nguyen Lan,Ha Noi,42,,CUS-1366,SALARY_PLUS,SMS,120000000.00,674,true,SKYJOY_RED,PQC,true,false,false,true
U-0967,Le Ngoc,Hai Phong,62,CUS-0967,,AFFLUENT,APP,34000000.00,839,true,SKYJOY_GOLD,SGN,true,false,true,false
U-1367,Tran Vy,Ha Noi,37,,CUS-1367,YOUNG_FAMILY,SMS,64000000.00,677,false,SKYJOY_RED,PQC,true,false,false,true
U-0968,Huynh Ngoc,Ho Chi Minh City,34,CUS-0968,,EMERGING_AFFLUENT,APP,95000000.00,834,false,SKYJOY_GOLD,HAN,true,false,true,false
U-1368,Dang Phuc,Nha Trang,62,,CUS-1368,SALARY_PLUS,APP,84000000.00,693,true,SKYJOY_RED,CXR,true,false,false,true
U-0969,Tran Tuan,Ho Chi Minh City,31,CUS-0969,,AFFLUENT,APP,68000000.00,691,true,SKYJOY_GOLD,DAD,true,false,true,false
U-1369,Dang Linh,Da Nang,52,,CUS-1369,YOUNG_FAMILY,APP,106000000.00,770,true,SKYJOY_PLATINUM,CXR,true,false,false,true
U-0970,Bui Dung,Can Tho,43,CUS-0970,,AFFLUENT,SMS,61000000.00,756,true,SKYJOY_GOLD,DAD,true,false,true,false
U-1370,Hoang Lan,Hai Phong,54,,CUS-1370,SALARY_PLUS,APP,59000000.00,681,true,SKYJOY_RED,DAD,true,false,false,true
U-0971,Huynh Trang,Nha Trang,48,CUS-0971,,EMERGING_AFFLUENT,APP,72000000.00,791,true,SKYJOY_GOLD,HAN,true,false,true,false
U-1371,Hoang Hanh,Nha Trang,45,,CUS-1371,EMERGING_AFFLUENT,APP,77000000.00,768,true,SKYJOY_RED,DAD,true,false,false,true
U-0972,Pham Linh,Ha Noi,53,CUS-0972,,EMERGING_AFFLUENT,APP,79000000.00,803,true,SKYJOY_RED,CXR,true,false,true,false
U-1372,Hoang Binh,Da Nang,29,,CUS-1372,YOUNG_FAMILY,SMS,68000000.00,620,true,SKYJOY_GOLD,DAD,false,false,false,true
U-0973,Vu Tuan,Hai Phong,39,CUS-0973,,YOUNG_FAMILY,APP,24000000.00,729,true,SKYJOY_RED,SGN,true,false,true,false
U-1373,Phan Linh,Ho Chi Minh City,30,,CUS-1373,SALARY_PLUS,APP,115000000.00,825,false,SKYJOY_RED,SGN,true,false,false,true
U-0974,Dang Tuan,Da Nang,30,CUS-0974,,AFFLUENT,BRANCH,105000000.00,728,true,SKYJOY_PLATINUM,CXR,true,false,true,false
U-1374,Tran Linh,Hai Phong,39,,CUS-1374,EMERGING_AFFLUENT,APP,47000000.00,676,true,SKYJOY_RED,DAD,false,false,false,true
U-0975,Huynh Hoa,Ha Noi,23,CUS-0975,,EMERGING_AFFLUENT,SMS,39000000.00,826,false,SKYJOY_RED,CXR,true,false,true,false
U-1375,Le Binh,Hai Phong,61,,CUS-1375,EMERGING_AFFLUENT,SMS,33000000.00,644,true,SKYJOY_RED,HAN,true,false,false,true
U-0976,Le Giang,Ha Noi,39,CUS-0976,,AFFLUENT,APP,103000000.00,698,true,SKYJOY_GOLD,PQC,true,false,true,false
U-1376,Pham Chi,Ho Chi Minh City,48,,CUS-1376,YOUNG_FAMILY,APP,112000000.00,718,false,SKYJOY_GOLD,SGN,true,false,false,true
U-0977,Hoang Hanh,Nha Trang,53,CUS-0977,,YOUNG_FAMILY,SMS,85000000.00,707,true,SKYJOY_RED,CXR,true,false,true,false
U-1377,Vu Hanh,Da Nang,31,,CUS-1377,AFFLUENT,APP,107000000.00,794,true,SKYJOY_GOLD,HAN,true,false,false,true
U-0978,Huynh Ngoc,Da Nang,37,CUS-0978,,EMERGING_AFFLUENT,SMS,66000000.00,773,false,SKYJOY_PLATINUM,CXR,true,false,true,false
U-1378,Tran Quang,Nha Trang,23,,CUS-1378,YOUNG_FAMILY,APP,64000000.00,717,true,SKYJOY_RED,PQC,false,false,false,true
U-0979,Tran Phuc,Da Nang,44,CUS-0979,,SALARY_PLUS,APP,51000000.00,742,true,SKYJOY_RED,CXR,true,false,true,false
U-1379,Bui Trang,Ha Noi,24,,CUS-1379,YOUNG_FAMILY,APP,115000000.00,678,true,SKYJOY_PLATINUM,SGN,true,false,false,true
U-0980,Dang Bao,Da Nang,27,CUS-0980,,EMERGING_AFFLUENT,APP,55000000.00,656,false,SKYJOY_RED,HAN,true,false,true,false
U-1380,Hoang Giang,Hai Phong,26,,CUS-1380,SALARY_PLUS,SMS,97000000.00,633,true,SKYJOY_GOLD,HAN,true,false,false,true
U-0981,Vu Phuc,Ha Noi,37,CUS-0981,,AFFLUENT,SMS,43000000.00,774,true,SKYJOY_RED,SGN,true,false,true,false
U-1381,Le Tuan,Ho Chi Minh City,51,,CUS-1381,EMERGING_AFFLUENT,SMS,37000000.00,756,false,SKYJOY_RED,SGN,true,false,false,true
U-0982,Le Khanh,Hai Phong,23,CUS-0982,,AFFLUENT,APP,39000000.00,632,true,SKYJOY_GOLD,HAN,false,false,true,false
U-1382,Huynh Vy,Da Nang,51,,CUS-1382,SALARY_PLUS,APP,108000000.00,648,true,SKYJOY_RED,CXR,true,false,false,true
U-0983,Tran Ngoc,Ha Noi,22,CUS-0983,,EMERGING_AFFLUENT,APP,120000000.00,745,true,SKYJOY_RED,CXR,true,false,true,false
U-1383,Dang Quang,Nha Trang,55,,CUS-1383,EMERGING_AFFLUENT,SMS,91000000.00,803,false,SKYJOY_RED,DAD,true,false,false,true
U-0984,Phan Giang,Hai Phong,53,CUS-0984,,SALARY_PLUS,SMS,44000000.00,638,true,SKYJOY_RED,DAD,true,false,true,false
U-1384,Phan Ngoc,Can Tho,41,,CUS-1384,EMERGING_AFFLUENT,APP,80000000.00,670,true,SKYJOY_RED,HAN,true,false,false,true
U-0985,Bui Dung,Nha Trang,41,CUS-0985,,YOUNG_FAMILY,APP,20000000.00,678,false,SKYJOY_RED,PQC,true,false,true,false
U-1385,Vu Minh,Ha Noi,51,,CUS-1385,SALARY_PLUS,APP,24000000.00,682,false,SKYJOY_PLATINUM,SGN,true,false,false,true
U-0986,Nguyen Minh,Can Tho,46,CUS-0986,,YOUNG_FAMILY,APP,55000000.00,710,false,SKYJOY_RED,SGN,false,false,true,false
U-1386,Vu Binh,Da Nang,43,,CUS-1386,SALARY_PLUS,APP,82000000.00,662,true,SKYJOY_RED,CXR,true,false,false,true
U-0987,Nguyen Trang,Ha Noi,62,CUS-0987,,EMERGING_AFFLUENT,APP,69000000.00,705,false,SKYJOY_RED,CXR,true,false,true,false
U-1387,Huynh Bao,Hai Phong,59,,CUS-1387,AFFLUENT,SMS,115000000.00,744,true,SKYJOY_RED,CXR,true,false,false,true
U-0988,Bui Trang,Ho Chi Minh City,31,CUS-0988,,YOUNG_FAMILY,APP,109000000.00,732,true,SKYJOY_GOLD,HAN,true,false,true,false
U-1388,Pham Binh,Hai Phong,46,,CUS-1388,EMERGING_AFFLUENT,APP,23000000.00,631,true,SKYJOY_PLATINUM,HAN,true,false,false,true
U-0989,Pham Phuc,Ha Noi,49,CUS-0989,,EMERGING_AFFLUENT,BRANCH,44000000.00,620,false,SKYJOY_RED,SGN,true,false,true,false
U-1389,Vu Binh,Ha Noi,51,,CUS-1389,SALARY_PLUS,BRANCH,81000000.00,649,true,SKYJOY_RED,DAD,true,false,false,true
U-0990,Huynh Thao,Da Nang,58,CUS-0990,,EMERGING_AFFLUENT,APP,59000000.00,754,true,SKYJOY_GOLD,CXR,true,false,true,false
U-1390,Hoang Hoa,Ha Noi,23,,CUS-1390,YOUNG_FAMILY,APP,60000000.00,750,true,SKYJOY_PLATINUM,PQC,true,false,false,true
U-0991,Bui Lan,Da Nang,28,CUS-0991,,SALARY_PLUS,APP,118000000.00,676,false,SKYJOY_RED,HAN,false,false,true,false
U-1391,Dang Trang,Da Nang,48,,CUS-1391,YOUNG_FAMILY,APP,60000000.00,696,true,SKYJOY_RED,PQC,false,false,false,true
